Stimulus,Bias,PC,ID,session_id
2.2882698173024685,0.5333196513199884,2.2326956401286338,1,1
-0.00845418144964507,0.19966350872231972,3.2123288816145,1,2
-0.006115728647349817,0.2912278884537264,2.7991070069565303,1,3
1.0626771479691703,0.444279889551143,2.6846923497665336,1,4
2.76936598571147,0.5370919629395695,3.336847802762176,1,5
2.794239585869357,-0.10981002310794305,2.0943895336354568,6,1
-0.0049690170388225555,-0.3298793765398971,2.586439009263914,6,2
-0.016072173861325936,-0.2439385800296845,3.395996915188013,6,3
2.6777407374510895,-0.3687193034738977,2.556020146971428,6,4
3.2225357943671877,-0.07709521554410295,2.122904725454075,6,5
3.7740232077099725,-0.13447024068581012,1.133893396011441,13,1
-0.0035449959659592718,-0.03574264739812147,1.8158309029302537,13,2
2.761509200074446,0.39685056150936693,1.7584620955371786,13,3
3.4907978571908984,0.10459403432453232,1.6111707859711002,13,4
3.281893605837969,-0.03823155282365607,2.330818802797261,13,5
3.7647010227908977,-0.4455462955719983,1.2631103823249334,17,1
-0.003428897414531916,-0.20847515600634317,2.573602394915776,17,2
3.1170271827076914,0.06455228945420792,2.223406703566483,17,3
3.9122160635764156,0.26702586452376637,2.3140442690123892,17,4
4.005423623978049,0.33823322657270766,2.665882537630091,17,5
2.4768744803856064,-0.3273465282364737,1.729952666683683,19,1
0.00727537943957797,-0.08400767769445969,2.1002870507008398,19,2
2.2905485973988022,0.09824808321527637,1.7487411216067126,19,3
0.023243242327210225,-2.8691125708967156,2.7919211692640107,19,4
3.4060169237595956,0.0022148578482511848,1.417367299297155,19,5
2.7120041636146857,0.5354474052956009,1.6187401671615813,20,1
0.0024088785773049553,0.2265081786129816,1.2445505854465866,20,2
3.960641289374189,0.4059980836932729,1.5201548445916724,20,3
3.600822710744991,0.29596064919085885,1.0554868318924286,20,4
2.0511423385266916,0.10095769637297214,1.409120135765584,20,5
3.761068617223316,0.5368071794358661,1.1503776940962411,25,1
0.007954229800831547,-0.05475433081365286,2.242731035415094,25,2
2.3559434188496517,0.07527853203291172,1.0179275231906644,25,3
2.360089878909162,-0.1020709346403016,0.935715683892323,25,4
1.9227768562414684,-0.27282219813514275,1.3554776425023487,25,5
3.734553846312225,0.38590841356950467,1.2616018141013827,26,1
-0.004252215942342305,-0.2325359164651348,2.4216802120341128,26,2
2.851031686146699,-0.3008730150546356,2.4873108498315153,26,3
2.3916621707091994,-0.13247098704590243,2.4713373005962316,26,4
3.404437580611833,-0.41763960989299503,2.2575684509286233,26,5
3.8523681983123685,-0.3283607261291267,1.1441297076010846,27,1
-0.004139639998400949,0.10806238949169522,2.444033335636401,27,2
3.420099069949341,-0.060123696423054755,2.5484400153582376,27,3
3.318560631562874,0.37653630358651835,2.6403966157672834,27,4
4.51149967160125,0.0004945616277634434,2.3966614534428676,27,5
4.148158490318998,-0.00222698167486804,0.7981684125457843,28,1
-0.005167863211357437,0.0222714380889925,2.4521438371469064,28,2
3.5990002914600683,-0.4367550960690469,2.0337072002031586,28,3
2.93725764692788,0.22946031328131836,1.7846740279825626,28,4
3.5598820130932034,0.1717276731735451,1.6006903155666332,28,5
2.6759602638970708,0.6261151951800906,1.325939322304922,41,1
-0.004125442150663662,0.3276782352508473,2.4545368354772434,41,2
2.858302230804403,0.20285160216452197,2.3485909657963586,41,3
2.76253245137904,0.10470182054528251,2.1316030836267186,41,4
1.6533053558529824,-0.03404683712459326,2.347386394847716,41,5
3.389669790260229,-0.01598740089236437,1.1031790769392458,42,1
0.003248609640001404,-0.08951298633124057,2.53848798317326,42,2
3.212272486174223,0.29280492193769775,2.1597182393892753,42,3
5.082478938915184,-0.007563847491803852,2.294339404250744,42,4
4.598592424087228,0.16105747219797453,2.141473664223165,42,5
2.0932719859816844,0.6174400114192864,1.4196394740590421,43,1
-0.003925157267768115,0.6424827859378885,2.170544117417778,43,2
1.4232728758008175,0.14194801598461954,2.088259443090833,43,3
3.13316000375996,0.0745408386670581,2.288766485925672,43,4
4.796305085601376,0.1575547973528022,2.084833514071185,43,5
4.235195409964209,0.09895197776133226,0.6576145861518434,46,1
-0.004797738314866842,0.05770565287407426,2.0950193276796125,46,2
3.566571750608401,0.14053195155442882,1.7579112400645274,46,3
1.9739206515744305,-0.06527456428754984,1.8775064404639235,46,4
2.929657966630023,-0.1027810745850488,2.048944403151306,46,5
4.061936267580645,-0.08078302624752104,0.8606604440149299,51,1
-0.005338856118546405,-0.20882219412624276,2.5196459705800223,51,2
4.6551398786349845,0.012669148424736161,1.6676955068563473,51,3
5.228658047943805,-0.10596189989220108,1.7307996932575116,51,4
4.376114051913762,0.009743524840942496,1.3164539865366982,51,5
3.392165024720934,0.6750102126693585,1.5365318867421338,53,1
0.0011795457834951877,0.02306812996686442,1.45558074857932,53,2
2.539276185541942,-0.13548152112644332,1.5505453119426515,53,3
1.1948102505953284,-0.11259954594920227,1.5289360226697588,53,4
2.1553179748717533,-0.0006469981263342583,1.5847988583586323,53,5
3.9622272382714607,0.1611438171656587,0.9898534970142173,58,1
0.00866941311730764,-0.1924303898162868,2.3734600280114764,58,2
5.039255273744876,-0.12789478071257263,1.8880810476682564,58,3
3.2554773604163403,0.003556559610855736,1.8453312838949558,58,4
4.581757806737474,-0.018991195622240598,2.2598664203117846,58,5
4.235195409964209,0.09895197776133226,0.6576145861518434,59,1
-0.01618542023792971,0.07965512097227159,4.142965122213056,59,2
5.718997501299159,-0.047037165799255556,1.8468185185205608,59,3
6.433709915167138,-0.10293730579266158,2.6290660517272237,59,4
4.23034325365411,0.04135029148656918,2.4635200974239853,59,5
3.999883649578834,0.0023695124600397535,0.6491037865799268,66,1
0.002705220781110876,-0.3667166571877844,0.8891108677869926,66,2
4.584615117816525,-0.32984186142443034,0.9232604220774006,66,3
5.3528534916500705,-0.16552958311617674,1.0198273975447467,66,4
5.082389908738362,-0.4519692848347055,0.87241414915315,66,5
3.2305761654196576,-0.513474238700211,1.0716178057117032,71,1
-0.004189945393776791,-0.39965343470294173,1.8691852930263828,71,2
2.2803864740975586,-0.7878083101521105,1.7276562483937927,71,3
1.5840507921581477,-0.805778323477423,1.8660054178613965,71,4
2.9862372374669026,-1.048203805790836,1.7400527558715493,71,5
1.5617578539640078,-0.1887463802362215,1.806618763561304,72,1
-0.006813262931932602,-0.11424819437421735,1.9590842272110245,72,2
0.39951711847818183,-0.3375402823175282,1.616099976063929,72,3
0.41438014906713,-0.16705477709566813,1.9942791012784662,72,4
-0.17859372942531415,-0.04169977781761919,1.480504457378318,72,5
1.4654711268096852,0.4602262657363116,1.6303658759200959,73,1
-0.001956898716646382,-0.010616092409821186,1.802152981553618,73,2
1.5950785986377576,-0.059427275313882456,1.3468255575561645,73,3
1.7569032307319956,0.007537411266400525,2.3787199532316516,73,4
1.4311519175279876,0.3365090695029369,2.2472882536050736,73,5
1.6397162624496266,0.015186909366142552,1.6976808569410697,74,1
-0.007525136563122304,0.26310477753348516,2.256006001352719,74,2
4.218823473805188,-0.1152488309233537,1.809928926438687,74,3
4.612536760957423,0.08958426899971228,2.029684996801901,74,4
3.3133423326462466,0.05247976267094916,1.971746728881355,74,5
1.493820617538951,0.11449845724744726,2.351048785650303,75,1
-0.0036365145101575585,0.030175131965977577,1.8573806028571282,75,2
1.0798143109762974,0.06337346340987524,1.710413872745843,75,3
0.9431159946116918,0.04438217177766479,1.86204201230765,75,4
1.3040790611041453,0.143066700905297,2.253963493482202,75,5
3.8877345177348936,0.04987670517285226,0.717197284009362,76,1
-0.008384882880826687,-0.168947503209103,3.506660277004443,76,2
4.5622665441356975,0.1205701698963309,2.243295158944625,76,3
4.8368642196203995,-0.4031983999230499,2.778314207590633,76,4
2.4623644023765103,-0.30709204263120465,2.1909861672166007,76,5
3.828587132717838,0.3898612585730911,1.1411221312890998,78,1
0.007546393342682069,-0.03799098085773493,2.1617078931467932,78,2
3.473539892817704,0.19912368332087577,1.453323711389246,78,3
1.9822067649556356,0.1778219520993649,2.022359051675085,78,4
3.3508692528786495,-0.0025719441492322234,1.682856713358235,78,5
3.877808353003854,0.020356739378494016,0.7352427161127326,85,1
-0.005992662311501987,-0.1456411141901248,3.0962544700530548,85,2
3.6407108332660783,-0.29938793642410644,2.3529339745250115,85,3
4.441693612281864,-0.4463159713123848,2.6477172533387527,85,4
3.2689346319957124,0.1810226211995246,2.422767726442181,85,5
4.08361603131766,0.07707020121616819,0.5434219824890583,86,1
-0.005135354466033887,-0.09304966646925641,2.094157425993162,86,2
3.698344304593482,0.07270408422553405,1.5302680264138593,86,3
5.0430047567609,0.12774792226724171,1.6861142153720179,86,4
4.051889593716962,-0.057411393844785844,1.6671017961966685,86,5
